10 MM - II,20 MM - II,CEMENT OPC GRADE 43,CEMENT OPC GRADE 53,CEMENT PPC,CRUSHED STONE SAND II,FLY ASH,GGBS,GRADE,NATURAL SAND-COARSE,NATURAL SAND-FINE,RMC ADMX - HIGH PC,RMC ADMX - MID PC,SLUMP / FLOW,WATER,W/C,BLEND_OPC+GGBS,BLEND_OPC+PFA,BLEND_OPC+PFA+GGBS,BLEND_PPC,BLEND_PPC+GGBS,BLEND_PPC+PFA,BLEND_PPC+PFA+GGBS,DISTANCE_Medium,DISTANCE_Short,SPECIFIED SLUMP_175,SPECIFIED SLUMP_225,SPECIFIED SLUMP_25 ± 15,SPECIFIED SLUMP_75
771.846,414.769,0.0,0.0,254.615,0.0,134.615,0.0,25,661.538,0.0,0.0,1.895,120,177.215,0.4552963543406212,0,0,0,0,0,1,0,1,0,0,0,0,0
546.0,700.75,0.0,220.0,0.0,0.0,139.25,69.25,30,727.75,0.0,0.0,1.65,120,144.845,0.3380280046674446,0,0,1,0,0,0,0,1,0,1,0,0,0
593.846,594.308,0.0,0.0,254.923,0.0,134.615,0.0,25,711.538,0.0,0.0,1.951,120,126.706,0.3252725022975936,0,0,0,0,0,1,0,1,0,0,0,0,0
578.667,582.667,0.0,360.333,0.0,0.0,90.167,0.0,40,740.333,0.0,0.0,2.248,120,117.495,0.2608102108768036,0,1,0,0,0,0,0,1,0,1,0,0,0
602.143,600.857,0.0,0.0,220.286,0.0,139.857,0.0,20,745.714,0.0,0.0,1.313,120,101.481,0.2817797374931624,0,0,0,0,0,1,0,1,0,0,0,0,0
564.769,567.231,0.0,264.923,0.0,0.0,160.308,103.692,40,608.154,0.0,0.0,2.2,120,166.023,0.3138887891054085,0,0,1,0,0,0,0,1,0,0,0,0,0
564.462,566.462,0.0,265.692,0.0,0.0,160.0,104.154,40,608.462,0.0,0.0,2.2,120,165.006,0.3114225642922661,0,0,1,0,0,0,0,1,0,0,0,0,0
582.769,587.846,0.0,285.385,0.0,0.0,104.615,0.0,30,745.077,0.0,0.0,1.943,120,129.912,0.3331076923076923,0,1,0,0,0,0,0,1,0,1,0,0,0
583.846,586.615,0.0,284.769,0.0,0.0,104.923,0.0,30,752.0,0.0,0.0,1.942,120,129.909,0.3333632715067283,0,1,0,0,0,0,0,1,0,1,0,0,0
469.692,715.846,0.0,0.0,221.538,0.0,140.923,0.0,20,723.692,0.0,0.0,1.44,120,130.012,0.358692383456427,0,0,0,0,0,1,0,1,0,0,0,0,0
594.615,594.923,0.0,0.0,290.462,0.0,109.692,0.0,30,705.538,0.0,0.0,1.986,120,146.111,0.3651369222849203,0,0,0,0,0,1,0,1,0,0,0,0,0
564.667,566.0,0.0,265.167,0.0,0.0,160.5,104.0,40,604.167,0.0,0.0,2.202,120,170.677,0.322234536038681,0,0,1,0,0,0,0,1,0,0,0,0,0
594.923,596.0,0.0,285.692,0.0,0.0,105.077,0.0,30,750.308,0.0,0.0,2.591,120,104.543,0.2675314572036165,0,1,0,0,0,0,0,1,0,1,0,0,0
543.385,664.769,0.0,380.0,0.0,0.0,121.538,0.0,40,653.846,0.0,0.0,2.135,120,171.618,0.3421834437270954,0,1,0,0,0,0,0,1,0,0,0,0,0
586.2,587.0,0.0,284.8,0.0,0.0,105.2,0.0,30,754.0,0.0,0.0,2.338,120,118.404,0.3036,0,1,0,0,0,0,0,1,0,1,0,0,0
583.0,587.571,0.0,285.143,0.0,0.0,105.286,0.0,30,747.429,0.0,0.0,1.954,120,126.771,0.3246966798060595,0,1,0,0,0,0,0,1,0,1,0,0,0
615.231,615.538,0.0,179.692,0.0,0.0,109.538,72.154,30,705.538,0.0,0.0,1.797,120,144.529,0.3999319283642884,0,0,1,0,0,0,0,1,0,0,0,0,0
594.0,594.154,0.0,0.0,255.231,0.0,135.385,0.0,25,667.077,0.0,0.0,1.997,120,169.975,0.4351460257644336,0,0,0,0,0,1,0,1,0,0,0,0,0
565.333,566.833,0.0,264.833,0.0,0.0,160.333,103.833,40,595.0,0.0,0.0,2.198,120,180.955,0.3420705899255008,0,0,1,0,0,0,0,1,0,0,0,0,0
600.462,600.154,0.0,0.0,239.846,0.0,0.0,240.0,40,609.846,0.0,0.0,2.163,120,146.171,0.3046206491249276,0,0,0,0,1,0,0,0,1,0,0,0,0
465.833,721.667,0.0,0.0,255.333,0.0,135.5,0.0,25,677.667,0.0,0.0,1.95,120,148.93,0.3810578942924472,0,0,0,0,0,1,0,1,0,0,0,0,0
600.0,600.143,0.0,0.0,240.286,0.0,0.0,240.286,40,602.143,0.0,0.0,2.171,120,154.07,0.3205971217632321,0,0,0,0,1,0,0,0,1,0,0,0,0
